,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,GA_quincena_ini,GA_quincena_ult,TARGET,num_images,piscina,descr_len
5048,6081463,Piso,92.86,1,0,0,0,54800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,66,4.44,19.42,10,47,29.74,4,0,0.0
5049,6081464,Piso,81.02,1,0,0,0,47800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,36,0.0,14.91,10,46,108.2,4,0,0.0
5050,6081465,Piso,82.76,1,0,0,0,48800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,6,0.0,0.0,10,40,69.5,4,0,0.0
5051,6081466,Piso,104.04,2,0,0,0,76900.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,92,1.79,16.25,9,47,45.68,4,0,0.0
5052,6081467,Piso,81.46,1,0,0,0,48100.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,11,0.0,0.0,10,40,85.11,4,0,0.0
5053,6081468,Piso,81.02,1,0,0,0,47800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,10,28.57,42.86,3,46,24.36,4,0,0.0
5054,6081473,Solar,153.0,0,0,0,0,40100.0,-24.91,1310.5,2578.0,1.97,0.06,0.06,0.08,0.08,0.17,0.55,0.01,0.0,0.0,0.03,0.52,0.44,0.54,0.35,0.12,0.12,4.52,956.73,129040.56,1167.0,49.14,4.92,530.28,72.0,51.37,89,22.22,25.46,8,47,102.36,3,0,0.0
5055,6081474,Solar,8332.0,0,0,0,0,982000.0,-2.77,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,34,14.29,17.26,39,47,56.24,3,0,0.0
5056,6081496,Piso,120.91,2,0,0,0,73000.0,-9.09,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,708,13.06,9.35,1,47,66.32,10,True,1928.0
5057,6081515,Otro,591.91,0,0,0,0,995000.0,0.0,35.28,6821.0,193.35,0.32,0.32,0.18,0.08,0.05,0.04,0.09,0.0,0.09,0.03,0.53,0.26,0.47,0.33,0.2,0.23,3.91,1288.72,236208.33,1446.0,49.32,5.59,840.57,195.0,51.19,368,43.27,38.66,1,47,203.38,5,False,1793.0
5058,6081531,Garaje,26.0,0,0,0,0,7900.0,-2.4699999999999998,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,31,14.71,17.84,15,45,148.09,3,False,283.0
5059,6081532,Garaje,26.0,0,0,0,0,7900.0,-1.25,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,26,13.33,10.95,10,42,115.49,3,False,283.0
5060,6081533,Piso,72.61,1,0,0,0,70100.0,-14.41,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,456,25.14,15.84,3,47,92.01,10,False,2075.0
5061,6081534,Piso,72.64,1,0,0,0,70100.0,-11.82,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,199,20.67,24.34,3,47,102.94,10,False,2075.0
5062,6081536,Piso,72.64,1,0,0,0,70400.0,-14.360000000000001,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,276,45.5,35.56,8,47,201.42,10,False,2075.0
5063,6081538,Garaje,34.11,0,0,0,0,16400.0,0.0,11434.05,9877.0,0.86,0.16,0.16,0.13,0.11,0.1,0.35,0.02,0.02,0.01,0.1,0.52,0.33,0.33,0.25,0.42,0.12,5.78,724.79,101573.06,1242.0,49.02,4.04,448.39,51.0,52.07,18,10.0,18.33,15,44,148.1,1,0,0.0
5064,6081539,Garaje,29.23,0,0,0,0,13900.0,0.0,11434.05,9877.0,0.86,0.16,0.16,0.13,0.11,0.1,0.35,0.02,0.02,0.01,0.1,0.52,0.33,0.33,0.25,0.42,0.12,5.78,724.79,101573.06,1242.0,49.02,4.04,448.39,51.0,52.07,7,20.0,40.0,15,45,28.3,1,0,0.0
5065,6081540,Garaje,27.26,0,0,0,0,13600.0,0.0,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,16,7.69,26.92,18,40,58.88,1,0,0.0
5066,6081558,Local,100.0,1,0,0,0,69300.0,0.0,21.49,3501.0,162.9,0.02,0.02,0.77,0.1,0.04,0.05,0.07,0.0,0.03,0.01,0.62,0.28,0.62,0.0,0.37,0.18,5.65,1274.92,168793.33,249.0,49.43,7.34,513.89,93.0,53.21,446,24.4,18.42,3,47,88.97,6,False,135.0
5067,6081565,Garaje,35.29,0,0,0,0,7600.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,6,0.0,50.0,5,29,12.92,3,False,503.0
5068,6081566,Garaje,24.7,0,0,0,0,6700.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,8,0.0,20.0,6,31,15.53,3,False,503.0
5069,6081567,Garaje,26.47,0,0,0,0,7200.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,6,0.0,16.67,8,8,14.4,3,False,503.0
5070,6081569,Garaje,37.06,0,0,0,0,7600.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,1,0.0,100.0,34,34,0.0,3,False,503.0
5071,6081570,Garaje,38.82,0,0,0,0,7700.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,1,0.0,0.0,38,38,290.0,2,False,503.0
5072,6081571,Garaje,26.47,0,0,0,0,7200.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,3,0.0,0.0,6,8,21.0,3,False,503.0
5073,6081574,Garaje,40.58,0,0,0,0,7900.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,2,0.0,0.0,3,3,14.0,3,False,503.0
5074,6081575,Garaje,77.64,0,0,0,0,10100.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,6,20.0,30.0,3,38,15.0,3,False,503.0
5075,6081577,Garaje,28.23,0,0,0,0,7600.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,3,66.67,66.67,7,36,1.0,3,False,503.0
5076,6081578,Garaje,31.76,0,0,0,0,7600.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,20,0.0,16.19,7,38,20.12,3,False,503.0
5077,6081581,Garaje,26.47,0,0,0,0,7200.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,1,0.0,0.0,38,38,8.0,3,False,503.0
5078,6081583,Piso,81.68,1,0,0,0,70200.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,14,20.0,20.37,2,34,183.38,2,False,733.0
5079,6081584,Piso,95.1,1,0,0,0,80800.0,0.0,6607.16,762.0,0.12,0.27,0.27,0.11,0.1,0.11,0.15,0.01,0.0,0.0,0.02,0.51,0.46,0.0,1.0,0.0,0.19,5.64,583.43,76786.2,150.0,48.5,2.5,450.0,3.0,0.0,2,0.0,0.0,2,36,32.0,2,False,733.0
5080,6081603,Piso,134.8,2,0,0,0,133000.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,5,0.0,20.0,20,43,51.2,5,False,822.0
5081,6081606,Piso,114.98,1,0,0,0,99100.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,4,100.0,83.34,26,27,63.0,5,False,814.0
5082,6081607,Piso,100.73,1,1,0,0,43400.0,-9.01,11434.05,9877.0,0.86,0.16,0.16,0.13,0.11,0.1,0.35,0.02,0.02,0.01,0.1,0.52,0.33,0.33,0.25,0.42,0.12,5.78,724.79,101573.06,1242.0,49.02,4.04,448.39,51.0,52.07,281,11.54,17.29,1,47,63.22,8,False,116.0
5083,6081635,Garaje,9999.0,0,0,0,0,4700.0,-6.0,1274.79,10438.0,8.19,0.06,0.06,0.19,0.12,0.2,0.38,0.04,0.0,0.0,0.02,0.47,0.46,1.0,0.0,0.0,0.21,4.11,1289.36,183021.39,1914.0,50.05,6.41,658.93,120.0,51.93,36,14.29,18.09,6,47,64.68,1,0,0.0
5084,6081657,Piso,9999.0,2,0,0,0,47200.0,-11.78,5321.52,9956.0,1.87,0.11,0.11,0.19,0.17,0.12,0.3,0.02,0.0,0.01,0.06,0.5,0.4,0.44,0.22,0.33,0.21,4.55,805.27,126802.0,1269.0,48.95,4.54,608.8,72.0,51.74,137,13.24,13.29,4,46,41.83,9,0,0.0
5085,6081676,Otro,454.0,0,0,0,0,239000.0,-36.94,5071.24,13414.0,2.65,0.16,0.16,0.2,0.1,0.13,0.26,0.01,0.01,0.01,0.06,0.46,0.44,0.0,1.0,0.0,0.1,5.58,812.62,119274.25,1635.0,49.16,3.97,524.14,75.0,51.68,126,9.52,12.3,2,47,70.34,7,False,2118.0
5086,6081677,Piso,58.19,1,0,0,0,58900.0,0.0,47.87,19179.0,400.64,0.03,0.03,0.35,0.24,0.16,0.19,0.06,0.0,0.0,0.0,0.53,0.4,0.53,0.12,0.35,0.13,7.25,1018.11,152387.94,987.0,48.88,5.74,610.66,78.0,51.55,103,20.57,29.51,1,47,286.43,7,False,206.0
5087,6081680,Garaje,31.25,0,0,0,0,13200.0,0.0,47.87,19179.0,400.64,0.03,0.03,0.35,0.24,0.16,0.19,0.06,0.0,0.0,0.0,0.53,0.4,0.53,0.12,0.35,0.13,7.25,1018.11,152387.94,987.0,48.88,5.74,610.66,78.0,51.55,87,6.25,25.69,3,45,29.9,3,False,420.0
5088,6081695,Otro,524.0,0,0,0,0,253000.0,0.0,2408.54,773.0,0.32,0.18,0.18,0.07,0.15,0.12,0.3,0.01,0.0,0.0,0.17,0.58,0.24,1.0,0.0,0.0,0.23,4.72,1072.46,189115.38,177.0,48.56,4.64,560.5,51.0,0.0,451,28.38,16.75,8,47,130.82,6,True,2076.0
5089,6081714,Piso,86.0,1,0,0,0,26700.0,0.0,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,553,34.66,11.99,32,47,77.16,10,False,126.0
5090,6081753,Piso,92.86,1,0,0,0,54800.0,0.0,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,6,20.0,20.0,32,38,21.2,4,0,0.0
5091,6081754,Piso,104.06,2,0,0,0,76900.0,0.0,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,18,11.11,2.78,22,40,30.3,4,0,0.0
5092,6081755,Piso,81.46,1,0,0,0,48100.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,6,0.0,0.0,10,40,36.9,4,0,0.0
5093,6081756,Piso,82.76,1,0,0,0,48800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,10,20.0,25.0,3,40,268.13,4,0,0.0
5094,6081757,Piso,92.86,1,0,0,0,54800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,7,0.0,10.0,10,44,37.0,4,0,0.0
5095,6081759,Piso,104.06,2,0,0,0,76900.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,54,8.7,21.23,2,46,26.18,4,0,0.0
5096,6081761,Piso,81.02,1,0,0,0,47800.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,36,14.91,19.74,1,47,80.43,4,0,0.0
5097,6081762,Piso,81.46,1,0,0,0,48100.0,0.0,818.6,4396.0,5.37,0.07,0.07,0.12,0.07,0.1,0.58,0.02,0.01,0.01,0.07,0.52,0.38,0.52,0.12,0.36,0.17,5.52,1329.05,151228.5,1509.0,49.74,6.29,696.15,117.0,51.6,11,0.0,0.0,6,41,101.44,4,0,0.0
5098,6081768,Chalet,108.0,2,0,0,0,49800.0,-9.120000000000001,3645.99,951.0,0.26,0.16,0.16,0.01,0.03,0.09,0.55,0.01,0.0,0.0,0.03,0.49,0.48,0.0,0.0,0.0,0.13,8.19,829.51,126746.44,924.0,49.23,5.82,739.5,78.0,50.9,150,16.41,15.27,4,47,40.88,3,False,213.0
5099,6081778,Piso,75.42,1,0,0,0,40600.0,-10.96,2761.0,10394.0,3.76,0.18,0.18,0.2,0.13,0.13,0.17,0.02,0.02,0.02,0.04,0.49,0.41,0.75,0.06,0.19,0.14,7.36,666.68,90698.12,1134.0,49.11,3.0,534.62,30.0,51.12,109,57.41,59.53,13,47,59.53,4,0,0.0
5100,6081781,Piso,84.0,1,0,0,0,77200.0,-9.07,27.16,8809.0,324.34,0.04,0.04,0.32,0.16,0.25,0.19,0.02,0.0,0.01,0.01,0.51,0.45,0.67,0.17,0.17,0.13,5.09,1137.29,171921.6,1104.0,49.19,4.2,513.33,48.0,51.04,234,22.97,20.87,8,47,57.3,5,0,0.0
5101,6081792,Piso,112.0,2,0,0,0,95100.0,0.0,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,580,16.86,8.37,8,47,49.48,4,0,0.0
5102,6081796,Piso,86.4,0,0,0,0,46600.0,-9.16,10835.03,24814.0,2.29,0.18,0.18,0.12,0.12,0.11,0.29,0.01,0.01,0.01,0.04,0.47,0.46,0.46,0.21,0.34,0.09,6.5,773.22,91609.78,2355.0,49.13,3.47,548.0,132.0,50.98,103,4.17,17.65,15,47,25.23,7,False,54.0
5103,6081805,Piso,68.58,1,0,0,0,87300.0,0.0,650.1,10520.0,16.18,0.04,0.04,0.1,0.05,0.12,0.66,0.02,0.0,0.0,0.02,0.38,0.58,0.5,0.08,0.42,0.18,4.51,1036.68,163600.53,1071.0,49.39,5.26,594.58,117.0,51.86,246,32.95,11.65,6,47,63.22,10,False,35.0
5104,6081875,Piso,125.4,1,0,0,0,27100.0,-12.58,116.99,8885.0,75.94,0.05,0.05,0.13,0.15,0.18,0.43,0.01,0.01,0.01,0.02,0.45,0.5,1.0,0.0,0.0,0.11,6.47,705.45,88494.47,1173.0,48.9,4.37,450.0,24.0,51.59,941,38.4,12.53,4,47,75.54,3,0,0.0
5105,6081897,Casa de pueblo,158.0,1,0,0,0,106000.0,-8.62,1218.5,1885.0,1.55,0.11,0.11,0.06,0.04,0.22,0.46,0.01,0.0,0.0,0.12,0.57,0.29,0.0,0.0,0.0,0.22,5.07,789.13,127912.6,228.0,49.28,4.16,480.0,18.0,50.49,915,18.62,15.42,1,47,115.22,6,0,0.0
5106,6081921,Casa de pueblo,168.01,1,0,0,0,90000.0,-15.25,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,676,42.79,15.13,14,47,51.46,4,0,0.0
5107,6081939,Piso,71.45,2,0,0,0,40100.0,-8.66,19666.54,1566.0,0.08,0.11,0.11,0.27,0.14,0.18,0.2,0.01,0.0,0.0,0.06,0.46,0.46,0.0,0.0,0.0,0.07,12.0,548.25,96415.0,237.0,44.72,5.0,3000.0,3.0,0.0,433,37.82,23.76,1,47,70.14,10,True,1640.0
5108,6081940,Piso,71.45,2,0,0,0,40100.0,-8.66,19666.54,1566.0,0.08,0.11,0.11,0.27,0.14,0.18,0.2,0.01,0.0,0.0,0.06,0.46,0.46,0.0,0.0,0.0,0.07,12.0,548.25,96415.0,237.0,44.72,5.0,3000.0,3.0,0.0,39,0.0,7.25,1,46,89.9,10,True,1640.0
5109,6081941,Piso,73.15,2,0,0,0,41100.0,-8.459999999999999,19666.54,1566.0,0.08,0.11,0.11,0.27,0.14,0.18,0.2,0.01,0.0,0.0,0.06,0.46,0.46,0.0,0.0,0.0,0.07,12.0,548.25,96415.0,237.0,44.72,5.0,3000.0,3.0,0.0,25,0.0,8.89,1,47,52.53,10,True,1640.0
5110,6081942,Piso,70.4,2,0,0,0,36900.0,-8.66,19666.54,1566.0,0.08,0.11,0.11,0.27,0.14,0.18,0.2,0.01,0.0,0.0,0.06,0.46,0.46,0.0,0.0,0.0,0.07,12.0,548.25,96415.0,237.0,44.72,5.0,3000.0,3.0,0.0,35,0.0,12.5,1,47,135.24,10,True,1640.0
5111,6081969,Local,246.35,0,0,0,0,142000.0,-8.97,6723.51,30383.0,4.52,0.15,0.15,0.17,0.13,0.16,0.25,0.02,0.01,0.01,0.03,0.53,0.41,0.24,0.59,0.18,0.12,5.64,751.7,119271.76,2028.0,49.46,3.51,583.89,42.0,50.54,49,3.7,12.81,6,46,169.93,8,False,1569.0
5112,6081970,Local,226.38,0,0,0,0,118000.0,-9.229999999999999,6723.51,30383.0,4.52,0.15,0.15,0.17,0.13,0.16,0.25,0.02,0.01,0.01,0.03,0.53,0.41,0.24,0.59,0.18,0.12,5.64,751.7,119271.76,2028.0,49.46,3.51,583.89,42.0,50.54,32,23.53,42.25,9,46,149.05,8,False,1569.0
5113,6081980,Local,135.66,0,0,0,0,68000.0,-9.09,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,39,5.56,17.0,11,47,125.74,8,False,1182.0
5114,6081981,Local,93.81,0,0,0,0,45700.0,-9.15,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,21,18.18,15.91,17,47,129.15,5,False,1179.0
5115,6081983,Local,113.31,0,0,0,0,46400.0,-9.02,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,29,22.22,56.3,18,47,95.04,5,False,1121.0
5116,6081997,Piso,131.0,2,0,0,0,91900.0,-9.01,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,185,18.7,15.02,25,47,51.57,4,0,0.0
5117,6082059,Piso,144.3,2,0,0,0,104000.0,-1.8900000000000001,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,302,53.38,23.55,16,47,83.74,7,0,0.0
5118,6082062,Piso,103.04,1,0,0,0,74400.0,0.0,2017.49,7501.0,2.85,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.16,4.72,940.32,128381.5,1083.0,49.09,4.64,560.5,51.0,51.55,155,28.03,15.22,25,47,79.46,5,0,0.0
5119,6082073,Chalet,248.47,3,0,0,0,202000.0,-19.84,2262.97,4793.0,2.12,0.14,0.14,0.07,0.05,0.06,0.54,0.01,0.01,0.0,0.12,0.55,0.31,0.14,0.86,0.0,0.29,4.23,1485.22,181650.67,1881.0,49.81,7.62,692.25,39.0,51.64,74,15.91,11.52,11,37,118.48,4,False,1918.0
5120,6082079,Solar,74.0,0,0,0,0,3000.0,0.0,7954.35,117.5,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,677.0,50050.0,51.0,49.825,3.4050000000000002,331.96000000000004,4.5,0.0,6,0.0,8.33,41,47,68.0,3,0,0.0
5121,6082085,Garaje,27.96,0,0,0,0,3500.0,-39.660000000000004,4883.8,7501.0,1.54,0.22,0.22,0.17,0.09,0.13,0.16,0.03,0.02,0.01,0.02,0.56,0.36,0.25,0.25,0.5,0.11,5.37,663.41,88811.62,525.0,48.95,3.54,455.0,12.0,50.41,47,27.78,25.0,9,46,26.38,2,False,703.0
5122,6082087,Garaje,45.99,0,0,0,0,3800.0,-59.14,4883.8,7501.0,1.54,0.22,0.22,0.17,0.09,0.13,0.16,0.03,0.02,0.01,0.02,0.56,0.36,0.25,0.25,0.5,0.11,5.37,663.41,88811.62,525.0,48.95,3.54,455.0,12.0,50.41,16,12.5,8.33,9,46,43.16,2,False,703.0
5123,6082088,Garaje,31.51,0,0,0,0,3500.0,-46.97,4883.8,7501.0,1.54,0.22,0.22,0.17,0.09,0.13,0.16,0.03,0.02,0.01,0.02,0.56,0.36,0.25,0.25,0.5,0.11,5.37,663.41,88811.62,525.0,48.95,3.54,455.0,12.0,50.41,23,70.83,65.56,10,46,6.15,2,False,703.0
5124,6082089,Garaje,31.13,0,0,0,0,3500.0,-46.97,4883.8,7501.0,1.54,0.22,0.22,0.17,0.09,0.13,0.16,0.03,0.02,0.01,0.02,0.56,0.36,0.25,0.25,0.5,0.11,5.37,663.41,88811.62,525.0,48.95,3.54,455.0,12.0,50.41,6,0.0,11.11,10,34,17.83,2,False,703.0
