,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
3805,6081861,Casa de pueblo,108.0,2,0,0,0,29600.0,-14.7,51.55,507.0,9.84,0.26,0.26,0.11,0.15,0.08,0.14,0.01,0.0,0.0,0.02,0.44,0.53,0.0,0.0,0.0,0.05,5.64,3.0,0.0,448.56,68700.9,21.0,48.9,4.57,524.14,60.0,48.21,165,27.14,17.6,99.33,3.0,0.5837966594045025,0,1,1377.0,1,44,97.11,-0.9960106188699992
3806,6081869,Piso,62.4,1,0,0,0,49500.0,-15.09,1962.91,7605.0,3.87,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.17,4.16,3.0,0.0,1002.22,115180.06,984.0,49.34,5.93,458.33,24.0,52.23,540,13.93,15.07,56.27,5.0,0.453664705882353,0,1,0.0,0,45,101.57,-0.9931127902627483
3807,6081871,Piso,105.0,2,0,1,0,75500.0,-11.28,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,262,11.9,8.36,61.36,4.0,0.3767617102396513,0,1,921.0,1,46,100.94,-0.9955986220189135
3808,6081872,Piso,67.07,1,0,1,0,53700.0,0.0,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,247,5.56,10.14,39.57,4.0,0.4668289760348584,0,1,916.0,1,46,100.94,-0.9950990869978965
3809,6081888,Piso,9999.0,2,0,0,0,43800.0,-9.13,1836.86,306.0,0.17,0.32,0.32,0.13,0.08,0.04,0.1,0.01,0.0,0.0,0.04,0.5,0.45,0.4,0.55,0.05,0.08,5.64,2.0,0.0,597.88,56910.9,138.0,48.94,4.57,524.14,60.0,48.21,287,16.33,10.19,59.06,3.0,0.46573819898329705,0,1,0.0,0,46,97.15,-0.9999230298933279
3810,6081919,Garaje,27.26,0,0,0,0,14600.0,-8.75,1835.88,2774.0,1.51,0.02,0.02,0.01,0.01,0.06,0.88,0.02,0.0,0.0,0.09,0.69,0.19,0.12,0.37,0.5,0.16,4.89,5.0,-1.0,1149.96,120348.99,1179.0,49.31,5.71,460.0,6.0,52.48,83,12.5,23.33,96.72,3.0,0.5796361655773421,0,1,257.0,1,45,101.78999999999999,-0.9955497485089514
3811,6081920,Garaje,26.32,0,0,1,0,8000.0,-9.09,1835.88,2774.0,1.51,0.02,0.02,0.01,0.01,0.06,0.88,0.02,0.0,0.0,0.09,0.69,0.19,0.12,0.37,0.5,0.16,4.89,5.0,-1.0,1149.96,120348.99,1179.0,49.31,5.71,460.0,6.0,52.48,30,5.26,13.16,64.25,3.0,0.5684582425562817,0,1,257.0,1,39,101.78999999999999,-0.9974744169620273
3812,6081994,Piso,64.37,1,0,0,0,46900.0,-8.93,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,303,28.05,11.88,32.47,4.0,0.4120250544662309,0,1,0.0,0,22,0.0,-0.9943680893589444
3813,6081999,Casa de pueblo,112.06,0,0,0,0,111000.0,0.0,47.87,19179.0,400.64,0.03,0.03,0.35,0.24,0.16,0.19,0.06,0.0,0.0,0.0,0.53,0.4,0.53,0.12,0.35,0.13,7.25,2.0,0.0,1018.11,152387.94,987.0,48.88,5.74,610.66,78.0,51.55,81,18.75,26.09,120.5,1.0,0.5245196078431372,0,1,0.0,0,43,100.43,-0.9934998741913299
3814,6082050,Garaje,26.0,0,0,0,0,5700.0,-8.06,1913.86,4574.0,2.39,0.2,0.2,0.18,0.14,0.09,0.19,0.04,0.0,0.01,0.11,0.54,0.3,0.6,0.2,0.2,0.25,4.69,2.5,0.0,1515.97,290116.06,564.0,48.79,6.98,900.0,30.0,51.43,83,26.0,20.1,66.71,2.0,0.4031002178649238,0,1,494.0,1,42,100.22,-0.9992443342528823
3815,6082068,Piso,78.38,0,0,0,0,17900.0,-9.139999999999999,256.93,9974.0,38.82,0.0,0.0,0.81,0.16,0.02,0.0,0.04,0.0,0.0,0.01,0.87,0.08,0.78,0.0,0.22,0.19,10.3,5.0,0.0,951.87,222486.61,1089.0,49.85,6.3,479.88,57.0,51.49,3362,25.54,13.19,83.59,7.0,0.4234179894179894,0,1,62.0,1,46,101.34,-0.998973535596801
3816,6082157,Garaje,25.0,0,0,0,0,61300.0,0.0,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,5.0,0.0,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,396,34.84,24.96,87.24,6.0,0.4899457153231663,0,1,267.0,1,46,101.0,-0.9817716851526956
3817,6082174,Garaje,25.0,0,0,1,0,10100.0,-9.82,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,2.5,0.0,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,59,11.11,30.05,39.88,3.0,0.4387628903413217,0,1,132.0,1,46,98.84,-0.996474233102064
3818,6082222,Chalet,133.65,2,0,0,0,94500.0,-9.13,3470.88,2817.0,0.81,0.06,0.06,0.09,0.12,0.15,0.53,0.01,0.0,0.0,0.08,0.6,0.31,0.0,0.5,0.5,0.15,4.23,3.0,0.0,1058.53,124180.0,333.0,48.95,4.54,458.0,18.0,51.63,1055,29.02,17.58,73.96,10.0,0.4750377995642701,0,1,0.0,0,44,100.58000000000001,-0.994306082242948
3819,6082261,Oficina,322.3,0,0,0,0,381000.0,0.0,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,90,4.29,13.91,41.54,10.0,0.5185704793028323,0,1,0.0,0,43,101.03999999999999,-0.9909438573906524
3820,6082308,Local,119.73,0,0,0,0,81000.0,-9.09,113.83,13247.0,116.38,0.17,0.17,0.34,0.15,0.07,0.1,0.06,0.01,0.04,0.04,0.57,0.29,0.39,0.26,0.36,0.19,4.57,1.0,0.0,1192.48,161703.12,1599.0,50.19,6.23,860.96,393.0,51.77,98,53.24,53.13,58.68,8.0,0.4063992374727669,0,1,1335.0,1,46,101.96000000000001,-0.9958162701196273
3821,6082341,Piso,85.08,2,0,0,0,68700.0,-10.31,2088.74,15221.0,7.29,0.03,0.03,0.04,0.04,0.25,0.6,0.01,0.01,0.01,0.03,0.55,0.39,0.69,0.08,0.23,0.19,4.86,1.0,1.0,1043.27,127095.88,2331.0,49.45,4.79,627.68,93.0,51.4,1408,42.43,15.82,78.35,7.0,0.3896204481792717,0,1,0.0,0,43,100.85,-0.9936467231089758
3822,6082402,Piso,71.5,1,0,0,0,45200.0,-9.049999999999999,10780.59,3325.0,0.31,0.09,0.09,0.09,0.11,0.11,0.52,0.01,0.0,0.0,0.1,0.57,0.32,0.55,0.0,0.45,0.12,4.35,3.0,0.0,1041.77,113919.82,981.0,48.37,5.54,481.25,27.0,52.07,375,6.97,10.71,95.97,7.0,0.4748868658574542,0,1,1629.0,1,46,100.44,-0.9944507651770532
3823,6082454,Garaje,30.11,0,0,0,0,14900.0,-10.24,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,127,2.56,7.95,44.19,10.0,0.5030285403050109,0,1,459.0,1,44,101.03999999999999,-0.996208997283923
3824,6082456,Garaje,31.27,0,0,0,0,15500.0,-9.879999999999999,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,142,16.13,14.31,57.1,10.0,0.4783011982570806,0,1,459.0,1,44,101.03999999999999,-0.9962026345069749
3825,6082457,Garaje,23.9,0,0,0,0,12900.0,-10.42,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,117,0.0,16.21,85.52,10.0,0.4791386710239651,0,1,459.0,1,45,101.03999999999999,-0.9958650487658984
3826,6082463,Local,334.0,0,0,0,0,437000.0,0.0,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,343,12.64,28.01,50.3,7.0,0.3233786181139123,0,1,1461.0,1,43,101.03999999999999,-0.9899766348293348
3827,6082464,Local,856.0,0,0,0,0,1110000.0,0.0,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,321,34.34,28.03,57.95,10.0,0.429269825708061,0,1,1506.0,1,43,101.03999999999999,-0.9900659167128992
3828,6082529,Garaje,34.64,0,0,0,0,12800.0,-10.489999999999998,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,126,17.24,29.46,40.88,10.0,0.5082375816993464,0,1,459.0,1,38,101.03999999999999,-0.9971691903397597
3829,6082537,Garaje,33.38,0,0,0,0,12000.0,-10.45,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,57,11.59,14.94,67.67,10.0,0.4783011982570806,0,1,459.0,1,45,101.03999999999999,-0.997245939373388
3830,6082540,Garaje,31.06,0,0,0,0,11500.0,-10.16,100.67,15303.0,152.01,0.03,0.03,0.27,0.37,0.18,0.13,0.05,0.01,0.01,0.02,0.45,0.47,0.72,0.04,0.24,0.18,5.08,1.0,0.0,1095.92,130533.33,1047.0,49.21,6.09,588.0,171.0,51.83,112,10.34,27.37,56.61,10.0,0.479138671023965,0,1,459.0,1,44,101.03999999999999,-0.9971635510497491
3831,6082544,Piso,97.95,2,0,1,1,74100.0,-9.08,26166.99,13513.0,0.52,0.11,0.11,0.12,0.12,0.11,0.45,0.01,0.05,0.0,0.09,0.52,0.32,0.17,0.67,0.17,0.15,4.5,3.0,0.0,996.36,128442.19,1521.0,48.55,3.96,419.35,33.0,51.07,291,11.16,12.36,60.14,7.0,0.4548745720510426,0,1,0.0,0,46,99.62,-0.994110125164756
3832,6082545,Garaje,22.0,0,0,0,0,5100.0,-8.93,26166.99,13513.0,0.52,0.11,0.11,0.12,0.12,0.11,0.45,0.01,0.05,0.0,0.09,0.52,0.32,0.17,0.67,0.17,0.15,4.5,3.0,0.0,996.36,128442.19,1521.0,48.55,3.96,419.35,33.0,51.07,31,15.0,15.33,71.09,4.0,0.467759531590414,0,1,297.0,1,38,99.62,-0.9981951554873194
3833,6082557,Garaje,32.43,0,0,0,0,7500.0,0.0,28176.13,6669.0,0.24,0.19,0.19,0.16,0.18,0.13,0.15,0.01,0.01,0.0,0.07,0.54,0.36,0.0,0.0,0.0,0.12,4.23,3.0,0.0,640.78,91749.0,438.0,48.25,3.68,293.75,45.0,49.66,15,13.64,24.24,148.73,5.0,0.4403248366013072,0,1,286.0,1,42,97.91,-0.9974793475127699
3834,6082558,Garaje,32.43,0,0,0,0,7500.0,0.0,28176.13,6669.0,0.24,0.19,0.19,0.16,0.18,0.13,0.15,0.01,0.01,0.0,0.07,0.54,0.36,0.0,0.0,0.0,0.12,4.23,3.0,0.0,640.78,91749.0,438.0,48.25,3.68,293.75,45.0,49.66,14,0.0,18.18,20.41,5.0,0.4403248366013072,0,1,286.0,1,45,97.91,-0.9974793475127699
3835,6082559,Garaje,31.49,0,0,0,0,7300.0,0.0,28176.13,6669.0,0.24,0.19,0.19,0.16,0.18,0.13,0.15,0.01,0.01,0.0,0.07,0.54,0.36,0.0,0.0,0.0,0.12,4.23,3.0,0.0,640.78,91749.0,438.0,48.25,3.68,293.75,45.0,49.66,26,7.5,18.33,158.55,5.0,0.4403248366013072,0,1,286.0,1,42,97.91,-0.9974733280441436
3836,6082560,Garaje,31.49,0,0,0,0,7300.0,0.0,28176.13,6669.0,0.24,0.19,0.19,0.16,0.18,0.13,0.15,0.01,0.01,0.0,0.07,0.54,0.36,0.0,0.0,0.0,0.12,4.23,3.0,0.0,640.78,91749.0,438.0,48.25,3.68,293.75,45.0,49.66,16,0.0,7.69,66.97,5.0,0.4403248366013072,0,1,286.0,1,44,97.91,-0.9974733280441436
3837,6082581,Piso,116.0,2,0,0,0,49200.0,-9.06,1624.43,6924.0,4.26,0.01,0.01,0.01,0.16,0.17,0.64,0.04,0.01,0.01,0.04,0.55,0.35,0.5,0.37,0.12,0.11,4.52,4.0,0.0,940.43,126305.16,1782.0,49.21,3.93,409.67,72.0,51.32,959,27.73,10.65,40.73,3.0,0.5301561365286855,0,1,0.0,0,35,100.53,-0.9966419588001434
3838,6082628,Piso,107.79,1,0,0,0,64500.0,-9.030000000000001,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,57,3.45,4.31,28.33,10.0,0.3896433551198257,0,1,957.0,1,43,96.98,-0.9899178200192048
3839,6082629,Piso,92.63,1,0,0,0,57900.0,-9.11,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,9,42.86,42.86,13.71,10.0,0.3896433551198257,0,1,957.0,1,38,96.98,-0.9894682606335747
3840,6082630,Piso,88.15,1,0,0,0,57100.0,-9.08,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,6,60.0,80.0,2.0,10.0,0.3896433551198257,0,1,957.0,1,36,96.98,-0.9890859234681163
3841,6082631,Piso,87.9,1,0,0,0,58500.0,-9.02,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,23,0.0,8.82,85.12,10.0,0.4110946623093682,0,1,960.0,1,42,96.98,-0.988786525643552
3842,6082632,Piso,69.44,1,0,0,0,52900.0,-9.11,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,25,4.17,4.17,95.83,10.0,0.4110946623093682,0,1,998.0,1,43,96.98,-0.9871643116741523
3843,6082634,Piso,96.32,1,0,0,0,79300.0,-9.16,4527.92,1259.0,0.28,0.09,0.09,0.15,0.19,0.2,0.28,0.01,0.01,0.0,0.05,0.57,0.36,0.57,0.14,0.29,0.09,5.31,3.0,0.0,592.61,59350.83,141.0,48.77,4.59,447.69,45.0,48.21,19,0.0,17.65,39.24,10.0,0.4202199346405228,0,1,1145.0,1,44,96.98,-0.9861282926929127
3844,6082653,Piso,111.56,1,0,0,0,68600.0,-9.139999999999999,10780.59,3325.0,0.31,0.09,0.09,0.09,0.11,0.11,0.52,0.01,0.0,0.0,0.1,0.57,0.32,0.55,0.0,0.45,0.12,4.35,3.0,0.0,1041.77,113919.82,981.0,48.37,5.54,481.25,27.0,52.07,442,11.44,11.98,70.09,10.0,0.4304616557734205,0,1,2129.0,1,46,100.44,-0.994602205828549
3845,6082797,Nave,800.0,0,0,0,0,109000.0,-9.17,4381.69,5609.0,1.28,0.16,0.16,0.09,0.1,0.18,0.31,0.02,0.03,0.02,0.02,0.58,0.33,0.12,0.12,0.75,0.14,5.34,5.0,0.0,535.41,62880.31,384.0,48.02,2.42,300.0,33.0,50.87,199,18.84,15.77,81.45,7.0,0.4635093370681606,0,1,1421.0,1,46,98.89,-0.9978331849827077
3846,6082833,Solar,57995.0,0,0,0,0,38500.0,-8.77,21630.9,9970.0,0.46,0.0,0.0,0.18,0.11,0.22,0.49,0.01,0.0,0.01,0.03,0.52,0.43,0.3,0.2,0.5,0.16,7.94,3.0,0.0,1045.25,125465.69,408.0,48.76,7.75,1050.0,6.0,50.0,804,35.78,22.78,137.95,5.0,0.6091413943355121,0,1,223.0,1,45,98.75999999999999,-0.9999947089094084
3847,6082837,Nave,776.74,0,0,0,0,109000.0,-9.92,722.29,5644.0,7.81,0.16,0.16,0.08,0.12,0.2,0.28,0.01,0.01,0.0,0.09,0.41,0.48,0.78,0.0,0.22,0.15,6.29,3.0,0.0,962.36,134292.94,219.0,49.94,5.04,511.25,84.0,49.5,406,20.49,17.36,78.3,4.0,0.4232856753812636,0,1,30.0,1,41,99.44,-0.9989550448624676
3848,6082840,Local,136.76,0,0,0,0,58500.0,-10.0,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,4.0,0.0,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,112,19.74,21.42,40.19,3.0,0.4318641975308642,0,1,630.0,1,44,99.82,-0.9951101392815017
3849,6082844,Local,278.08,0,0,0,0,157700.0,-31.97,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,4.0,0.0,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,586,13.54,17.92,42.09,7.0,0.4574530034235917,0,1,1601.0,1,45,99.82,-0.9935172144775034
3850,6082859,Piso,97.43,1,0,0,0,56200.0,-18.43,31018.61,21037.0,0.68,0.02,0.02,0.07,0.1,0.13,0.66,0.03,0.0,0.0,0.12,0.56,0.28,0.2,0.7,0.1,0.11,4.38,2.5,0.0,986.56,95329.76,1083.0,49.39,4.1,385.14,33.0,52.81,91,0.0,13.83,67.89,0.0,0.0,0,0,0.0,0,46,102.2,-0.9939491677442679
3851,6082860,Piso,64.55,1,0,0,0,38600.0,0.0,31018.61,21037.0,0.68,0.02,0.02,0.07,0.1,0.13,0.66,0.03,0.0,0.0,0.12,0.56,0.28,0.2,0.7,0.1,0.11,4.38,2.5,0.0,986.56,95329.76,1083.0,49.39,4.1,385.14,33.0,52.81,320,31.29,33.34,139.27,0.0,0.0,0,0,0.0,0,46,102.2,-0.9937271838582211
3852,6082861,Piso,97.43,1,0,0,0,58000.0,-18.54,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,11,0.0,0.0,19.47,0.0,0.0,0,0,0.0,0,6,0.0,-0.9943167591567421
3853,6082863,Piso,95.17,1,0,0,0,54100.0,-9.98,10335.37,18469.0,1.79,0.12,0.12,0.12,0.14,0.18,0.31,0.02,0.01,0.01,0.03,0.47,0.46,0.52,0.26,0.22,0.1,5.27,3.0,0.0,815.49,93323.24,1410.0,48.44,5.01,418.29,42.0,51.07,144,22.58,18.38,67.43,9.0,0.4249917695473251,0,1,1325.0,1,33,99.50999999999999,-0.993908736490941
3854,6082868,Piso,122.3,2,0,1,1,89300.0,-10.07,1016.07,11480.0,11.3,0.09,0.09,0.11,0.11,0.14,0.46,0.02,0.01,0.01,0.04,0.45,0.47,0.25,0.25,0.5,0.11,5.52,3.0,0.0,668.77,96273.0,1185.0,48.93,5.57,440.0,6.0,49.31,273,13.0,7.06,57.52,8.0,0.4584862472766885,0,1,0.0,0,46,98.24000000000001,-0.9924156127999282
3855,6082878,Chalet,409.55,4,0,0,1,211000.0,-9.83,36641.04,34985.0,0.95,0.21,0.21,0.17,0.13,0.1,0.16,0.02,0.01,0.0,0.07,0.5,0.39,0.29,0.14,0.57,0.14,6.13,2.0,0.0,767.91,112320.12,840.0,48.98,3.74,725.0,21.0,50.22,1183,34.43,23.02,103.05,5.0,0.511169063180828,1,1,943.0,1,43,99.19999999999999,-0.9954131137918362
3856,6082883,Piso,60.56,2,0,1,0,65300.0,0.0,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,3.5,0.0,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,233,28.57,21.35,75.5,10.0,0.43902712418300655,0,1,2276.0,1,33,100.74000000000001,-0.9928187218760824
3857,6082884,Garaje,9.9,0,0,0,0,5900.0,-9.229999999999999,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,3.5,0.0,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,42,10.53,8.42,112.89,2.0,0.5421873638344227,0,1,234.0,1,41,100.74000000000001,-0.9960309072365489
3858,6082906,Piso,106.26,2,0,0,0,77700.0,-9.969999999999999,2367.71,9570.0,4.04,0.07,0.07,0.17,0.14,0.11,0.44,0.01,0.0,0.0,0.1,0.47,0.41,0.0,1.0,0.0,0.19,5.41,2.5,0.0,624.97,93663.69,1062.0,48.97,2.78,468.5,15.0,51.78,169,18.0,18.08,56.09,7.0,0.4699881730469965,0,1,220.0,1,46,100.75,-0.9921930761382273
3859,6082935,Piso,111.59,1,0,0,1,68800.0,-9.950000000000001,10335.37,18469.0,1.79,0.12,0.12,0.12,0.14,0.18,0.31,0.02,0.01,0.01,0.03,0.47,0.46,0.52,0.26,0.22,0.1,5.27,3.0,0.0,815.49,93323.24,1410.0,48.44,5.01,418.29,42.0,51.07,207,15.82,12.94,54.57,10.0,0.4816310457516339,0,1,1534.0,1,46,99.50999999999999,-0.9933934708979365
3860,6082941,Piso,121.69,1,0,0,0,68100.0,-10.040000000000001,23688.85,6206.0,0.26,0.27,0.27,0.13,0.12,0.07,0.14,0.01,0.0,0.0,0.05,0.52,0.42,0.0,0.33,0.67,0.13,5.26,3.0,0.0,614.4,95579.88,423.0,47.97,3.89,350.0,3.0,48.21,270,14.63,11.63,46.66,7.0,0.5054198568316215,0,1,1380.0,1,46,96.18,-0.9941450156323445
3861,6082943,Trastero,11.0,0,0,0,0,2100.0,-12.5,23688.85,6206.0,0.26,0.27,0.27,0.13,0.12,0.07,0.14,0.01,0.0,0.0,0.05,0.52,0.42,0.0,0.33,0.67,0.13,5.26,3.0,0.0,614.4,95579.88,423.0,47.97,3.89,350.0,3.0,48.21,30,5.26,11.84,105.78,3.0,0.5677018881626725,0,1,273.0,1,42,96.18,-0.9980026226135763
3862,6082944,Local,280.8,0,0,0,0,84000.0,-9.969999999999999,2001.22,3962.0,1.98,0.06,0.06,0.07,0.11,0.12,0.58,0.02,0.05,0.01,0.08,0.42,0.42,0.0,0.2,0.8,0.11,6.86,3.0,0.0,804.12,98450.4,462.0,48.08,7.24,604.96,9.0,52.53,81,0.0,4.61,85.87,3.0,0.5055141612200436,0,1,0.0,0,37,100.61,-0.996961461820924
3863,6082946,Local,90.0,0,0,0,0,71600.0,-9.94,28914.72,31394.0,1.09,0.21,0.21,0.08,0.1,0.14,0.27,0.02,0.01,0.01,0.1,0.43,0.43,0.0,0.83,0.17,0.12,4.46,2.0,0.0,895.21,119403.12,1149.0,48.79,4.5,522.36,12.0,50.92,139,11.26,23.46,58.8,4.0,0.4068238017429194,0,1,0.0,0,36,99.71000000000001,-0.9933372297511526
3864,6082952,Nave,1501.18,0,0,0,0,211000.0,-9.83,29958.13,15192.0,0.51,0.23,0.23,0.11,0.14,0.13,0.15,0.02,0.01,0.0,0.07,0.5,0.4,0.67,0.17,0.17,0.11,6.17,3.0,0.0,589.42,83033.57,576.0,47.92,4.03,365.0,18.0,52.2,124,17.76,19.64,97.56,8.0,0.39585484749455335,0,1,70.0,1,36,100.12,-0.9983072377127559
3865,6082958,Local,102.76,0,0,0,0,62800.0,-9.9,1239.74,16979.0,13.7,0.06,0.06,0.13,0.17,0.2,0.37,0.03,0.0,0.01,0.05,0.48,0.42,0.56,0.11,0.33,0.16,3.84,4.0,0.0,1201.12,141867.53,2601.0,48.93,4.8,442.73,54.0,52.63,218,14.29,22.32,88.06,7.0,0.5076498599439776,0,1,1992.0,1,46,101.56,-0.9956922296703598
3866,6082959,Piso,171.01,2,0,0,0,74400.0,-10.040000000000001,45.82,5963.0,130.15,0.18,0.18,0.23,0.11,0.08,0.22,0.02,0.0,0.01,0.02,0.44,0.51,0.0,0.0,0.0,0.21,8.27,3.5,0.0,714.98,104045.88,774.0,48.75,4.23,665.0,15.0,50.42,363,9.13,9.27,60.12,10.0,0.4674979302832243,0,1,1883.0,1,38,99.17,-0.995818553535615
3867,6082962,Piso,121.9,2,0,0,1,86500.0,-9.99,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,141,16.67,19.35,97.18,5.0,0.4817141612200436,0,1,0.0,0,22,0.0,-0.9932255635712539
