,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,Num_anun_pro,Num_anunciosCP,im_size,bordes,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona,HY_tipo_Almacén,HY_tipo_Casa de pueblo,HY_tipo_Chalet,HY_tipo_Garaje,HY_tipo_Local,HY_tipo_Nave,HY_tipo_Oficina,HY_tipo_Otro,HY_tipo_Piso,HY_tipo_Solar,HY_tipo_Trastero
5477,119.19,2,0,1,0,51400.0,-9.19,10835.03,24814.0,2.29,0.18,0.18,0.12,0.12,0.11,0.29,0.01,0.01,0.01,0.04,0.47,0.46,0.46,0.21,0.34,0.09,6.5,4.0,0.0,773.22,91609.78,2355.0,49.13,3.47,548.0,132.0,50.98,305,20.92,15.32,78.29,6.0,0.4923941539578794,0,1,1347.0,10,120773.16666666669,707.1666666666665,1720.0,1,46,100.11,-0.9952925961409509,0,0,0,0,0,0,0,0,1,0,0
5478,30.0,0,0,0,0,6300.0,-8.7,10835.03,24814.0,2.29,0.18,0.18,0.12,0.12,0.11,0.29,0.01,0.01,0.01,0.04,0.47,0.46,0.46,0.21,0.34,0.09,6.5,4.0,0.0,773.22,91609.78,2355.0,49.13,3.47,548.0,132.0,50.98,109,5.81,16.07,189.65,3.0,0.5385918663761801,0,1,1347.0,10,201916.3333333333,844.6666666666665,539.0,1,41,100.11,-0.9977076683297351,0,0,0,1,0,0,0,0,0,0,0
5479,85.0,1,0,0,0,61500.0,-9.02,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,2.5,0.0,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,225,25.83,20.35,49.65,4.0,0.4396693899782135,0,1,1347.0,63,120616.5,763.25,0.0,0,35,98.84,-0.9936856533423686,0,0,0,0,0,0,0,0,1,0,0
5480,100.0,1,0,0,0,46300.0,-10.27,2495.19,20323.0,8.14,0.08,0.08,0.09,0.11,0.14,0.5,0.04,0.01,0.01,0.04,0.53,0.38,0.56,0.03,0.41,0.1,4.4,4.0,0.0,743.16,108512.29,2250.0,49.44,4.38,400.6,63.0,52.16,14,0.0,12.5,136.57,1.0,0.5121895424836601,0,1,794.0,17,174640.0,888.0,0.0,0,27,101.6,-0.9957332022022575,0,0,0,0,0,0,0,0,1,0,0
5481,101.0,0,0,0,0,36500.0,-8.98,55.9,11677.0,208.88,0.14,0.14,0.32,0.17,0.08,0.14,0.09,0.01,0.01,0.01,0.61,0.27,0.5,0.5,0.0,0.15,5.75,5.0,0.0,721.04,101527.56,873.0,48.95,3.83,404.17,84.0,51.43,303,11.24,12.57,67.99,5.0,0.4622202614379085,0,1,794.0,17,468880.0,668.8,106.0,1,41,100.38,-0.9964405119298262,0,0,0,0,0,0,0,0,1,0,0
5482,125.5,2,0,0,0,98400.0,-9.719999999999999,2761.0,10394.0,3.76,0.18,0.18,0.2,0.13,0.13,0.17,0.02,0.02,0.02,0.04,0.49,0.41,0.75,0.06,0.19,0.14,7.36,4.0,-1.0,666.68,90698.12,1134.0,49.11,3.0,534.62,30.0,51.12,641,15.32,13.99,67.53,6.0,0.4019315541031228,0,1,1347.0,120,268362.5,641.5,0.0,0,46,100.22999999999999,-0.9913552370763593,0,0,0,0,0,0,0,0,1,0,0
5483,81.23,1,0,0,0,26400.0,-14.01,127.27,14500.0,113.94,0.01,0.01,0.86,0.0,0.11,0.02,0.03,0.0,0.0,0.01,0.88,0.08,0.5,0.0,0.5,0.17,10.85,3.0,0.0,995.08,178803.0,1023.0,49.91,4.46,409.67,60.0,52.23,1797,31.17,15.0,72.05,3.0,0.5228391430646333,0,1,794.0,7,106998.33333333331,746.0,0.0,0,38,102.13999999999999,-0.9981823399065974,0,0,0,0,0,0,0,0,1,0,0
5484,110.0,2,0,0,0,40600.0,-8.97,6176.95,1563.0,0.25,0.2,0.2,0.08,0.12,0.15,0.26,0.01,0.05,0.01,0.11,0.56,0.26,0.0,0.0,0.0,0.14,4.97,3.0,0.0,844.01,104200.0,165.0,47.39,2.92,650.0,6.0,49.31,173,7.93,11.96,67.32,9.0,0.482428346647301,0,1,794.0,3,308388.22222222225,706.3333333333335,257.0,1,41,96.7,-0.9964578607572849,0,0,0,0,0,0,0,0,1,0,0
5485,490.9,0,0,0,0,193000.0,0.0,1584.19,7430.0,4.69,0.05,0.05,0.21,0.12,0.14,0.44,0.01,0.01,0.02,0.06,0.42,0.48,0.56,0.11,0.33,0.1,5.82,2.5,0.0,897.3,114585.0,1206.0,48.73,5.33,481.31,33.0,50.11,5,20.0,20.0,12.6,0.0,0.0,0,0,1347.0,63,0.0,0.0,0.0,0,22,98.84,-0.9965688752558866,0,0,0,0,0,1,0,0,0,0,0
5486,2659.27,0,0,0,0,442000.0,-9.049999999999999,16348.07,6912.0,0.42,0.28,0.28,0.16,0.12,0.07,0.1,0.01,0.01,0.0,0.08,0.47,0.41,0.12,0.62,0.25,0.12,4.67,3.0,0.0,781.57,105850.38,696.0,49.1,2.85,300.0,15.0,52.2,79,19.23,21.64,67.14,10.0,0.3989197167755992,0,1,794.0,5,267697.8,795.2,218.0,1,38,101.30000000000001,-0.9984297550198831,0,0,0,0,0,1,0,0,0,0,0
5487,73.83,1,0,0,0,79900.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,1,0.0,0.0,21.0,0.0,0.0,0,0,794.0,32,0.0,0.0,0.0,0,0,92.93,-0.9916347228770572,0,0,0,0,0,0,0,0,1,0,0
5488,57.76,1,0,0,0,70300.0,0.0,2104.65,15178.0,7.21,0.04,0.04,0.1,0.1,0.2,0.52,0.03,0.03,0.01,0.02,0.54,0.37,0.44,0.0,0.56,0.15,4.48,3.75,0.0,1444.23,137792.74,2229.0,48.96,6.85,501.88,39.0,53.32,11,41.67,69.44,14.17,0.0,0.0,0,0,794.0,32,0.0,0.0,0.0,0,28,102.28,-0.9911671306981928,0,0,0,0,0,0,0,0,1,0,0
5489,113.54,2,0,0,0,81500.0,-9.04,3414.9,2614.0,0.77,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.29,5.75,3.0,0.0,1132.82,188765.91,339.0,49.28,4.78,1034.0,30.0,50.55,167,15.04,12.65,73.63,3.0,0.4874114015976761,0,1,794.0,18,113423.33333333331,644.0,1901.0,1,35,99.83,-0.9961973605203445,0,0,0,0,0,0,0,0,1,0,0
5490,52.0,0,0,0,0,22100.0,-15.97,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,79,27.94,15.45,117.08,6.0,0.4550395787944808,0,1,794.0,12,394752.66666666674,703.0,0.0,0,15,92.93,-0.9967148488830486,0,0,0,0,1,0,0,0,0,0,0
5491,25.0,0,0,0,0,12600.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,20,0.0,10.42,129.88,1.0,0.6198671023965141,0,1,794.0,5,217536.0,591.0,0.0,0,17,92.93,-0.9961041972636624,0,0,0,1,0,0,0,0,0,0,0
5492,25.0,0,0,0,0,12600.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,16,0.0,4.17,180.33,1.0,0.6198671023965141,0,1,794.0,5,217536.0,591.0,0.0,0,16,92.93,-0.9961041972636624,0,0,0,1,0,0,0,0,0,0,0
5493,25.0,0,0,0,0,12600.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,7,0.0,10.0,93.2,1.0,0.6198671023965141,0,1,794.0,5,217536.0,591.0,0.0,0,13,92.93,-0.9961041972636624,0,0,0,1,0,0,0,0,0,0,0
5494,25.0,0,0,0,0,12600.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,4,0.0,25.0,10.5,1.0,0.6198671023965141,0,1,794.0,5,217536.0,591.0,0.0,0,13,92.93,-0.9961041972636624,0,0,0,1,0,0,0,0,0,0,0
5495,25.0,0,0,0,0,12600.0,0.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,6,0.0,25.0,86.92,1.0,0.6198671023965141,0,1,794.0,5,217536.0,591.0,0.0,0,12,92.93,-0.9961041972636624,0,0,0,1,0,0,0,0,0,0,0
5496,103.0,1,0,0,0,89100.0,-9.17,140.16,15189.0,108.37,0.12,0.12,0.24,0.13,0.21,0.18,0.02,0.0,0.02,0.02,0.47,0.48,0.64,0.11,0.25,0.16,4.19,4.0,0.0,1405.08,264911.65,1821.0,48.98,5.5,627.36,126.0,51.54,593,33.12,10.94,70.21,3.0,0.5733663761801017,0,1,1347.0,12,175234.33333333337,685.0,0.0,0,38,100.52,-0.9967345771932291,0,0,0,0,0,0,0,0,1,0,0
5497,75.98,1,1,0,0,50700.0,-18.62,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,413,23.07,15.15,82.2,3.0,0.5166989832970226,0,1,22.0,10,307200.0,1055.6666666666667,1174.0,1,45,98.22,-0.9866677150172807,0,0,0,0,0,0,0,0,1,0,0
5498,75.98,1,1,0,0,51200.0,-18.6,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,180,40.77,16.12,62.21,2.0,0.4847843137254903,0,1,22.0,10,144816.0,1004.5,1174.0,1,42,98.22,-0.9865362329168594,0,0,0,0,0,0,0,0,1,0,0
5499,75.98,1,1,0,0,51700.0,-18.58,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,205,28.37,29.67,66.11,3.0,0.4992418300653596,0,1,22.0,10,198944.0,1035.3333333333333,1174.0,1,42,98.22,-0.9864047508164382,0,0,0,0,0,0,0,0,1,0,0
5500,7.0,0,0,0,0,900.0,-18.18,7954.35,119.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,49.65,3.68,350.0,6.0,48.21,32,18.18,10.15,18.28,3.0,0.4578162672476398,0,1,22.0,10,201191.0,790.0,678.0,1,27,92.93,-0.9974311402882832,0,0,0,0,0,0,0,0,0,0,1
5501,7.0,0,0,0,0,900.0,-18.18,7954.35,119.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,49.65,3.68,350.0,6.0,48.21,39,14.29,11.31,13.8,3.0,0.4578162672476398,0,1,22.0,10,201191.0,790.0,678.0,1,25,92.93,-0.9974311402882832,0,0,0,0,0,0,0,0,0,0,1
5502,7.0,0,0,0,0,900.0,-18.18,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,61,0.0,8.43,22.06,3.0,0.4578162672476398,0,1,22.0,10,201191.0,790.0,678.0,1,32,98.22,-0.9974311402882832,0,0,0,0,0,0,0,0,0,0,1
5503,5.0,0,0,0,0,700.0,-12.5,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,68,5.88,9.1,50.0,3.0,0.4578162672476398,0,1,22.0,10,201191.0,790.0,678.0,1,40,98.22,-0.9972027972027973,0,0,0,0,0,0,0,0,0,0,1
5504,75.98,1,1,0,0,50200.0,-18.509999999999998,7954.35,116.0,0.01,0.29,0.29,0.06,0.08,0.06,0.22,0.0,0.0,0.0,0.02,0.49,0.48,0.0,0.0,0.0,0.07,5.66,0.0,0.0,677.0,50050.0,51.0,50.01,3.68,350.0,6.0,48.21,234,18.77,23.94,92.37,1.0,0.5281568627450981,0,1,22.0,10,307200.0,1097.0,1174.0,1,38,98.22,-0.9867991971177019,0,0,0,0,0,0,0,0,1,0,0
5505,92.0,1,0,0,0,78900.0,-13.01,133.0,20592.0,154.82,0.05,0.05,0.21,0.1,0.15,0.43,0.03,0.0,0.0,0.01,0.46,0.48,0.57,0.03,0.4,0.19,5.14,3.0,0.0,1202.74,171417.65,1551.0,50.02,6.95,761.31,186.0,51.44,95,68.71,68.32,112.02,6.0,0.5458745461147423,0,1,794.0,3,169138.83333333337,753.0,0.0,0,41,101.46000000000001,-0.9949969638736025,0,0,0,0,0,0,0,0,1,0,0
5506,75.11,1,0,0,0,36900.0,-9.11,256.93,9974.0,38.82,0.0,0.0,0.81,0.16,0.02,0.0,0.04,0.0,0.0,0.01,0.87,0.08,0.78,0.0,0.22,0.19,10.3,5.0,0.0,951.87,222486.61,1089.0,49.85,6.3,479.88,57.0,51.49,979,6.67,9.51,44.56,5.0,0.3794692810457517,0,1,794.0,3,148408.0,494.0,0.0,0,46,101.34,-0.9977918695565693,0,0,0,0,0,0,0,0,1,0,0
5507,205.54,2,0,0,0,256000.0,-8.9,43.66,1301.0,29.8,0.0,0.0,0.22,0.13,0.02,0.63,0.02,0.01,0.0,0.03,0.39,0.56,0.0,0.36,0.64,0.31,4.9,3.0,0.0,2047.24,317825.0,771.0,49.24,7.73,1065.0,75.0,51.2,1992,25.92,12.71,99.09,10.0,0.4646017429193901,1,1,794.0,22,127240.0,722.1,1856.0,1,43,100.44,-0.9960811778197635,0,0,1,0,0,0,0,0,0,0,0
5508,123.04,2,0,0,0,109000.0,-7.31,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,17,25.0,18.75,27.5,0.0,0.0,0,0,1347.0,63,0.0,0.0,0.0,0,26,92.93,-0.9925726569881582,0,0,0,0,0,0,0,0,1,0,0
5509,148.33,0,0,0,0,121000.0,-9.02,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,72,13.64,19.37,86.03,5.0,0.506618082788671,0,1,1347.0,9,254369.2,715.4,1078.0,1,24,92.93,-0.9931607311007246,0,0,0,0,1,0,0,0,0,0,0
5510,133.17,0,0,0,0,64400.0,0.0,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,6,40.0,80.0,90.3,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,35,100.94,-0.9970398720643278,0,0,0,0,1,0,0,0,0,0,0
5511,108.06,2,0,0,0,73700.0,-10.01,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,5,0.0,87.5,30.0,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,16,100.94,-0.9958252205352388,0,0,0,0,0,0,0,0,1,0,0
5512,80.65,1,0,0,0,69800.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,5,66.67,77.78,96.33,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,5,92.93,-0.9927438816683761,0,0,0,0,0,0,0,0,1,0,0
5513,112.9,2,0,0,0,90800.0,-16.619999999999997,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,1,0.0,0.0,7.0,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,0,92.93,-0.9932571233938232,0,0,0,0,0,0,0,0,1,0,0
5514,109.77,2,0,0,0,80900.0,-10.01,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,2,50.0,50.0,3.5,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,13,92.93,-0.9938210004580118,0,0,0,0,0,0,0,0,1,0,0
5515,66.94,1,0,0,0,64600.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,4,33.33,66.67,0.67,3.0,0.5368732752360202,0,1,1347.0,32,78732.0,535.6666666666666,0.0,0,12,92.93,-0.9919090388547549,0,0,0,0,0,0,0,0,1,0,0
5516,109.06,2,0,0,0,88100.0,-16.25,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,1,0.0,0.0,4.0,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,0,92.93,-0.9932272706517922,0,0,0,0,0,0,0,0,1,0,0
5517,98.31,1,0,0,0,69700.0,-5.56,3414.9,2614.0,0.77,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.29,5.75,3.0,0.0,1132.82,188765.91,339.0,49.28,4.78,1034.0,30.0,50.55,45,4.55,34.39,73.74,10.0,0.4437470588235294,0,1,794.0,18,256242.8,455.8,0.0,0,34,99.83,-0.9962441216621704,0,0,0,0,0,0,0,0,1,0,0
5518,95.81,1,0,0,0,71700.0,-3.2399999999999998,3414.9,2614.0,0.77,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.29,5.75,3.0,0.0,1132.82,188765.91,339.0,49.28,4.78,1034.0,30.0,50.55,18,25.0,46.11,54.5,10.0,0.44374705882352944,0,1,794.0,18,256242.8,455.8,0.0,0,28,99.83,-0.9960355335267346,0,0,0,0,0,0,0,0,1,0,0
5519,16.1,0,0,0,0,3200.0,-25.580000000000002,3414.9,2614.0,0.77,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.29,5.75,3.0,0.0,1132.82,188765.91,339.0,49.28,4.78,1034.0,30.0,50.55,8,40.0,50.0,15.5,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,36,99.83,-0.9989470674870523,0,0,0,0,0,0,0,0,0,0,1
5520,14.69,0,0,0,0,3000.0,-23.080000000000002,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,7,0.0,25.0,155.58,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,28,92.93,-0.9984214226002717,0,0,0,0,0,0,0,0,0,0,1
5521,19.64,0,0,0,0,4200.0,-19.23,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,4,0.0,16.66,119.75,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,1,92.93,-0.9983469947656409,0,0,0,0,0,0,0,0,0,0,1
5522,20.52,0,0,0,0,4000.0,-25.929999999999996,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,10,0.0,10.0,56.4,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,24,92.93,-0.9984932227419097,0,0,0,0,0,0,0,0,0,0,1
5523,22.5,0,0,0,0,4900.0,-18.33,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,2,0.0,0.0,14.0,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,20,92.93,-0.9983166284472615,0,0,0,0,0,0,0,0,0,0,1
5524,25.63,0,0,0,0,4500.0,-33.82,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,15,11.11,5.56,66.66,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,28,92.93,-0.9986428422550521,0,0,0,0,0,0,0,0,0,0,1
5525,18.65,0,0,0,0,3500.0,-28.57,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,8,100.0,75.0,13.0,2.0,0.587843137254902,0,1,794.0,18,109002.0,1020.0,0.0,0,3,92.93,-0.9985493734225731,0,0,0,0,0,0,0,0,0,0,1
5526,183.3,2,0,0,0,119000.0,-9.16,4993.65,1501.0,0.3,0.29,0.29,0.12,0.09,0.09,0.13,0.01,0.0,0.0,0.01,0.63,0.34,0.61,0.13,0.26,0.14,4.84,3.0,0.0,661.73,104903.85,156.0,46.2,5.49,444.44,30.0,52.01,227,20.0,21.66,32.69,3.0,0.4512930283224401,0,1,1347.0,3,140918.33333333337,746.3333333333335,0.0,0,36,98.21000000000001,-0.9938113906488533,0,0,1,0,0,0,0,0,0,0,0
5527,101.7,1,0,0,0,79100.0,-11.52,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,3.0,0.0,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,567,31.25,14.46,100.62,10.0,0.4957764705882353,0,1,1347.0,148,215772.8,522.4,135.0,1,32,99.87,-0.9939915377160533,0,0,0,0,0,0,0,0,1,0,0
5528,23.76,0,0,0,0,11600.0,-3.3300000000000005,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,3.0,0.0,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,38,15.62,23.96,74.75,6.0,0.5546457879448076,0,1,1347.0,148,237053.0,870.3333333333335,49.0,1,40,99.87,-0.9962284544105097,0,0,0,1,0,0,0,0,0,0,0
5529,78.56,1,0,0,0,53100.0,-12.809999999999999,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,5.0,0.0,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,431,41.81,13.29,64.95,4.0,0.4133619281045751,0,1,1768.0,69,199921.25,540.0,0.0,0,42,101.0,-0.9949751962818919,0,0,0,0,0,0,0,0,1,0,0
5530,126.1,0,0,0,0,86500.0,-9.04,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1.5,0.0,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,368,15.62,9.47,71.49,5.0,0.4337067538126361,0,1,1347.0,60,131922.4,829.4,2163.0,1,46,101.81,-0.9940155274697529,0,0,0,0,1,0,0,0,0,0,0
5531,498.0,0,0,0,0,35900.0,-9.11,4231.11,437.0,0.1,0.3,0.3,0.11,0.18,0.05,0.07,0.0,0.03,0.0,0.02,0.43,0.51,0.0,1.0,0.0,0.14,5.64,3.0,0.0,595.22,109232.62,36.0,47.05,4.57,524.14,60.0,48.21,126,17.57,12.86,66.62,3.0,0.4098917937545388,0,1,1347.0,1,114043.33333333331,801.3333333333335,0.0,0,45,95.25999999999999,-0.9993400473831566,0,0,0,0,0,1,0,0,0,0,0
