,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,piscina,has_image,descr_len,has_description,active_week,diff_precio_zona
5487,6080818,Piso,101.7,1,0,0,0,79100.0,-11.52,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,567,31.25,14.46,100.62,10.0,0,1,135.0,1,32,-0.9939915377160533
5488,6080819,Garaje,23.76,0,0,0,0,11600.0,-3.3300000000000005,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,38,15.62,23.96,74.75,6.0,0,1,49.0,1,40,-0.9962284544105097
5489,6080823,Piso,78.56,1,0,0,0,53100.0,-12.809999999999999,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,431,41.81,13.29,64.95,4.0,0,1,0.0,0,42,-0.9949751962818919
5490,6080824,Local,126.1,0,0,0,0,86500.0,-9.04,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,368,15.62,9.47,71.49,5.0,0,1,2163.0,1,46,-0.9940155274697529
5491,6080825,Nave,498.0,0,0,0,0,35900.0,-9.11,4231.11,437.0,0.1,0.3,0.3,0.11,0.18,0.05,0.07,0.0,0.03,0.0,0.02,0.43,0.51,0.0,1.0,0.0,0.14,5.64,595.22,109232.62,36.0,47.05,4.57,524.14,66.0,0.0,126,17.57,12.86,66.62,3.0,0,1,0.0,0,45,-0.9993400473831566
5492,6080832,Piso,81.0,2,0,0,0,108000.0,0.0,179.08,1808.0,10.1,0.0,0.0,0.03,0.11,0.36,0.49,0.02,0.0,0.01,0.01,0.55,0.4,0.08,0.0,0.92,0.12,4.82,1055.74,137966.07,951.0,49.16,6.16,434.0,30.0,52.61,952,35.96,18.27,83.55,10.0,0,1,0.0,0,32,-0.9903357881156335
5493,6080834,Piso,46.0,1,0,0,0,73900.0,-9.1,65.59,1938.0,29.55,0.0,0.0,0.19,0.58,0.19,0.04,0.03,0.0,0.0,0.0,0.76,0.2,0.33,0.02,0.65,0.15,6.64,1472.62,113900.0,555.0,48.85,7.11,549.62,114.0,51.4,3406,36.02,17.83,95.58,9.0,0,1,1863.0,1,46,-0.9858953315265107
5494,6080837,Garaje,31.13,0,0,0,0,13400.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,11,30.0,32.0,10.0,4.0,0,1,0.0,0,26,-0.9963910656383347
5495,6080856,Local,48.19,0,0,0,0,17000.0,-7.61,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,16,20.0,25.0,143.8,0.0,0,0,1644.0,1,11,-0.9970423600710854
5496,6080858,Local,26.15,0,0,0,0,9200.0,-4.17,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,22,13.89,14.35,259.56,0.0,0,0,1644.0,1,27,-0.9970503571089766
5497,6080859,Piso,55.58,1,0,0,0,48100.0,-9.07,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,22,0.0,25.76,222.05,0.0,0,0,2075.0,1,27,-0.992744291282107
5498,6080860,Piso,61.12,1,0,0,0,51900.0,-9.11,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,5,0.0,0.0,63.8,0.0,0,0,2075.0,1,8,-0.9928806996090129
5499,6080861,Piso,55.58,1,0,0,0,47400.0,-9.2,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,9,28.57,28.57,111.64,0.0,0,0,2075.0,1,28,-0.9928498837166708
5500,6080863,Piso,66.47,1,0,0,0,55700.0,-9.139999999999999,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,18,0.0,2.94,195.53,0.0,0,0,2075.0,1,5,-0.9929744096697193
5501,6080864,Piso,69.28,1,0,0,0,58300.0,-9.049999999999999,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,2,0.0,0.0,5.0,0.0,0,0,2075.0,1,8,-0.9929447244306419
5502,6080865,Piso,68.06,1,0,0,0,57000.0,-9.09,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,9,50.0,50.0,52.33,0.0,0,0,2075.0,1,17,-0.9929783978790854
5503,6080868,Piso,43.5,1,0,0,0,89100.0,0.0,788.49,17096.0,21.68,0.01,0.01,0.3,0.32,0.22,0.14,0.02,0.0,0.0,0.03,0.58,0.37,0.35,0.12,0.54,0.22,4.6,1908.22,269629.41,3672.0,49.73,9.79,660.62,147.0,52.16,2767,41.31,19.38,61.64,10.0,1,1,2002.0,1,30,-0.992403366301662
5504,6080890,Piso,82.49,1,0,0,0,25000.0,-24.92,47.87,19179.0,400.64,0.03,0.03,0.35,0.24,0.16,0.19,0.06,0.0,0.0,0.0,0.53,0.4,0.53,0.12,0.35,0.13,7.25,1018.11,152387.94,987.0,48.88,5.74,610.66,78.0,51.55,1617,41.26,18.58,63.7,10.0,0,1,235.0,1,46,-0.9980112137585894
5505,6080906,Piso,45.75,1,0,0,0,52600.0,0.0,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,3,0.0,0.0,59.0,0.0,0,0,0.0,0,14,-0.9911128795241843
5506,6080909,Piso,126.74,2,0,1,1,172000.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,237,48.11,31.67,59.93,2.0,0,1,0.0,0,28,-0.9886219444504284
5507,6080910,Garaje,31.0,0,0,0,0,9900.0,-1.0,650.1,10520.0,16.18,0.04,0.04,0.1,0.05,0.12,0.66,0.02,0.0,0.0,0.02,0.38,0.58,0.5,0.08,0.42,0.18,4.51,1036.68,163600.53,1071.0,49.39,5.26,594.58,117.0,51.86,96,11.76,13.17,108.73,2.0,0,1,245.0,1,42,-0.9980479596324677
5508,6080912,Piso,99.43,1,0,0,0,61700.0,-9.13,133.5,12982.0,97.24,0.3,0.3,0.08,0.07,0.11,0.13,0.04,0.01,0.01,0.01,0.52,0.42,0.72,0.0,0.28,0.1,4.47,822.55,136534.38,762.0,49.17,3.94,532.22,48.0,51.54,181,21.79,15.95,49.07,3.0,0,1,0.0,0,36,-0.9954550856623137
5509,6080916,Piso,86.0,1,0,0,0,62800.0,-8.99,4883.8,7501.0,1.54,0.22,0.22,0.17,0.09,0.13,0.16,0.03,0.02,0.01,0.02,0.56,0.36,0.25,0.25,0.5,0.11,5.37,663.41,88811.62,525.0,48.95,3.54,455.0,12.0,50.41,66,22.58,29.14,29.19,3.0,0,1,0.0,0,36,-0.9917777363126633
5510,6080925,Chalet,70.0,1,0,0,0,64500.0,0.0,7585.84,25878.0,3.41,0.17,0.17,0.18,0.13,0.17,0.19,0.03,0.01,0.01,0.12,0.52,0.32,0.79,0.03,0.18,0.12,4.43,718.09,109599.44,1338.0,49.05,3.7,522.14,75.0,51.58,9,14.29,35.71,65.21,0.0,0,0,0.0,0,34,-0.9915927620485235
5511,6080929,Piso,61.0,1,0,0,0,28700.0,0.0,650.1,10520.0,16.18,0.04,0.04,0.1,0.05,0.12,0.66,0.02,0.0,0.0,0.02,0.38,0.58,0.5,0.08,0.42,0.18,4.51,1036.68,163600.53,1071.0,49.39,5.26,594.58,117.0,51.86,24,68.75,49.48,33.06,0.0,0,0,0.0,0,24,-0.9971241425484461
5512,6080939,Piso,76.82,1,0,0,0,77300.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,1,100.0,100.0,0.0,0.0,0,0,0.0,0,0,-0.991563574092316
5513,6080940,Piso,68.5,0,0,0,0,79100.0,-18.2,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,1,0.0,0.0,3.0,0.0,0,0,0.0,0,0,-0.990318576511297
5514,6080942,Piso,87.6,2,0,0,0,33200.0,-13.320000000000002,10456.23,28836.0,2.76,0.13,0.13,0.17,0.23,0.15,0.18,0.03,0.02,0.01,0.16,0.49,0.29,0.57,0.14,0.29,0.15,6.13,779.61,102244.62,1539.0,49.54,4.49,677.33,66.0,51.55,511,39.42,24.86,111.47,9.0,0,1,1571.0,1,43,-0.9962932481553557
5515,6080946,Piso,75.0,1,0,0,0,58600.0,-13.569999999999999,3288.23,4900.0,1.49,0.04,0.04,0.04,0.06,0.12,0.69,0.03,0.02,0.0,0.13,0.52,0.29,0.45,0.04,0.51,0.16,4.76,1221.95,144236.87,633.0,48.84,5.04,644.38,30.0,51.95,12,31.25,45.83,223.88,0.0,0,0,0.0,0,31,-0.9945829846880805
5516,6080952,Garaje,33.0,0,0,0,0,8300.0,-10.75,42.75,371.0,8.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.41,0.57,0.0,0.0,1.0,0.18,4.4,1649.55,201436.07,756.0,48.65,6.5,610.86,102.0,51.87,27,58.93,62.86,150.96,1.0,0,1,0.0,0,41,-0.998751389701382
5517,6080953,Piso,77.48,1,0,0,0,75200.0,-4.81,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,6,50.0,40.0,53.5,0.0,0,0,0.0,0,9,-0.9918626773917256
5518,6080963,Chalet,206.71,2,0,0,0,97900.0,-9.35,5022.15,581.0,0.12,0.33,0.33,0.12,0.06,0.05,0.11,0.01,0.0,0.0,0.01,0.48,0.5,0.0,0.0,0.0,0.13,5.64,507.4,99564.05,51.0,46.97,4.57,524.14,66.0,0.0,116,2.63,8.26,72.32,6.0,0,1,1432.0,1,38,-0.9952431588307349
5519,6080973,Piso,70.34,1,0,0,0,85100.0,-7.8,1858.0,2203.0,1.19,0.0,0.0,0.01,0.01,0.06,0.91,0.01,0.0,0.0,0.14,0.59,0.25,0.0,0.0,0.0,0.21,5.81,1318.35,159079.38,1272.0,49.77,7.28,835.93,183.0,51.41,35,47.65,52.44,96.03,0.0,0,0,0.0,0,33,-0.9923947532982966
5520,6080976,Chalet,159.8,2,0,0,0,221000.0,-24.21,2390.67,2076.0,0.87,0.04,0.04,0.13,0.37,0.21,0.21,0.0,0.0,0.0,0.27,0.38,0.34,0.0,0.5,0.5,0.25,4.18,963.09,164112.96,669.0,48.47,5.81,700.0,27.0,50.94,49,10.32,15.87,140.54,0.0,0,0,0.0,0,44,-0.9915730072542457
5521,6080980,Casa de pueblo,123.13,2,0,0,0,42800.0,-9.13,6382.61,5941.0,0.93,0.19,0.19,0.09,0.13,0.11,0.29,0.02,0.04,0.01,0.18,0.48,0.27,0.42,0.08,0.5,0.19,4.13,778.85,110543.07,291.0,49.3,4.04,613.58,9.0,51.87,942,29.2,9.65,59.53,5.0,0,1,0.0,0,41,-0.9968555233950173
5522,6080985,Local,67.68,0,0,0,0,66500.0,0.0,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,5,0.0,0.0,22.11,0.0,0,0,0.0,0,18,-0.9924050010680967
5523,6080989,Piso,133.31,2,0,1,1,122000.0,-8.959999999999999,592.4,8804.0,14.86,0.02,0.02,0.11,0.14,0.3,0.42,0.02,0.0,0.02,0.02,0.35,0.59,0.67,0.0,0.33,0.15,4.66,985.39,146259.04,657.0,48.91,4.34,447.5,45.0,51.15,464,25.0,11.73,47.29,4.0,0,1,2183.0,1,46,-0.9937428814449569
5524,6081008,Chalet,91.83,2,0,0,0,150000.0,0.0,111.81,53.0,0.47,0.0,0.0,0.0,0.04,0.59,0.36,0.01,0.0,0.01,0.06,0.8,0.12,0.0,0.0,1.0,0.25,6.37,1857.31,184587.5,474.0,48.99,8.9,765.62,33.0,51.75,49,42.26,56.9,101.4,0.0,0,0,0.0,0,40,-0.9911507923348252
5525,6081009,Piso,74.0,1,0,0,0,28800.0,-9.15,9493.83,10517.0,1.11,0.18,0.18,0.12,0.14,0.19,0.21,0.02,0.01,0.02,0.04,0.45,0.46,0.21,0.57,0.21,0.12,4.95,765.57,108784.56,720.0,49.5,4.22,410.0,21.0,51.04,78,7.41,4.63,35.33,4.0,0,1,1449.0,1,36,-0.9964223857761692
5526,6081021,Local,191.0,0,0,0,0,109000.0,-8.4,9493.83,10517.0,1.11,0.18,0.18,0.12,0.14,0.19,0.21,0.02,0.01,0.02,0.04,0.45,0.46,0.21,0.57,0.21,0.12,4.95,765.57,108784.56,720.0,49.5,4.22,410.0,21.0,51.04,43,0.0,7.15,130.33,10.0,0,1,929.0,1,41,-0.9947540291722258
5527,6081022,Local,138.0,0,0,0,0,81000.0,-9.09,9493.83,10517.0,1.11,0.18,0.18,0.12,0.14,0.19,0.21,0.02,0.01,0.02,0.04,0.45,0.46,0.21,0.57,0.21,0.12,4.95,765.57,108784.56,720.0,49.5,4.22,410.0,21.0,51.04,80,10.0,19.36,112.03,10.0,0,1,929.0,1,43,-0.9946044133309071
5528,6081023,Piso,98.0,1,0,0,0,93400.0,-9.32,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,202,14.52,15.37,61.41,3.0,0,1,0.0,0,44,-0.9878172398567487
5529,6081024,Garaje,25.0,0,0,0,0,7400.0,-8.64,2370.87,9751.0,4.11,0.27,0.27,0.14,0.05,0.13,0.14,0.02,0.0,0.01,0.03,0.54,0.4,0.75,0.25,0.0,0.25,5.56,662.1,101633.18,1320.0,49.15,4.38,516.3,66.0,51.51,42,4.55,15.45,86.15,3.0,0,1,253.0,1,43,-0.9970875653010168
5530,6081030,Chalet,514.0,2,0,0,0,205000.0,-8.89,2230.3,519.0,0.23,0.36,0.36,0.03,0.06,0.08,0.12,0.01,0.0,0.0,0.02,0.54,0.42,0.2,0.8,0.0,0.19,3.15,445.21,135518.45,66.0,49.24,4.17,300.0,3.0,50.69,1851,23.49,18.14,39.15,10.0,0,1,0.0,0,39,-0.9970569860795714
5531,6081031,Piso,90.36,0,0,0,0,58700.0,-9.13,2495.19,20323.0,8.14,0.08,0.08,0.09,0.11,0.14,0.5,0.04,0.01,0.01,0.04,0.53,0.38,0.56,0.03,0.41,0.1,4.4,743.16,108512.29,2250.0,49.44,4.38,400.6,63.0,52.16,109,8.33,8.29,78.17,6.0,0,1,0.0,0,44,-0.9940133626586172
5532,6081036,Nave,370.13,0,0,0,0,106000.0,-9.4,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,141,0.0,8.41,61.39,10.0,0,1,1605.0,1,44,-0.996339196050508
5533,6081037,Local,202.02,0,0,0,0,274000.0,-8.67,122.07,13277.0,108.77,0.09,0.09,0.35,0.33,0.08,0.06,0.07,0.0,0.05,0.01,0.45,0.42,0.62,0.07,0.31,0.33,4.28,2000.44,275011.76,3690.0,50.15,8.15,787.44,1263.0,50.89,357,20.49,15.71,94.65,3.0,0,1,0.0,0,37,-0.9950682059694417
5534,6081038,Piso,88.5,1,0,0,0,57500.0,-8.59,1506.49,18943.0,12.57,0.1,0.1,0.21,0.15,0.17,0.28,0.03,0.0,0.01,0.03,0.55,0.38,0.6,0.2,0.2,0.14,4.7,1052.44,133573.61,2586.0,49.13,4.38,483.55,198.0,51.04,50,45.0,46.0,28.06,1.0,1,1,1568.0,1,35,-0.995135884145646
5535,6081042,Chalet,103.28,2,0,0,0,64200.0,0.0,1994.45,8573.0,4.3,0.1,0.1,0.03,0.06,0.22,0.49,0.02,0.02,0.01,0.18,0.5,0.27,0.35,0.03,0.62,0.14,6.75,791.67,128381.5,579.0,49.17,4.08,667.22,60.0,51.54,62,4.17,29.77,167.82,0.0,0,0,0.0,0,40,-0.9951580940077498
5536,6081046,Piso,75.0,1,0,0,0,31700.0,-8.91,3107.56,18435.0,5.93,0.05,0.05,0.21,0.15,0.29,0.26,0.01,0.0,0.01,0.12,0.52,0.35,0.36,0.27,0.36,0.19,6.27,1076.12,151461.76,2583.0,49.62,5.97,814.55,102.0,51.47,840,22.41,11.91,46.13,0.0,0,0,0.0,0,44,-0.9972094166430744
5537,6081047,Piso,87.94,1,0,0,0,32600.0,-11.65,34570.35,33987.0,0.98,0.16,0.16,0.21,0.12,0.13,0.21,0.05,0.03,0.01,0.06,0.49,0.37,0.44,0.33,0.22,0.13,4.72,795.02,119120.06,2013.0,48.71,3.23,480.62,39.0,50.73,400,15.38,14.9,43.04,5.0,0,1,64.0,1,46,-0.9968879523698014
5538,6081049,Piso,78.0,1,0,0,0,57600.0,-9.0,12986.79,3611.0,0.28,0.22,0.22,0.15,0.09,0.14,0.17,0.01,0.01,0.0,0.03,0.53,0.42,0.14,0.71,0.14,0.12,6.56,679.66,94708.93,237.0,48.7,2.93,750.0,12.0,50.77,131,18.42,24.64,54.82,5.0,1,1,1797.0,1,46,-0.9922028309425359
5539,6081056,Piso,39.0,1,0,0,0,59700.0,-3.55,41.46,7470.0,180.18,0.05,0.05,0.24,0.33,0.13,0.2,0.08,0.01,0.01,0.01,0.56,0.33,0.14,0.08,0.78,0.2,3.68,1535.98,229581.38,2010.0,49.24,7.24,771.25,153.0,51.39,167,47.84,38.31,180.14,3.0,0,1,0.0,0,34,-0.9933323458950842
5540,6081060,Chalet,96.91,1,0,0,0,69400.0,0.0,5261.19,11469.0,2.18,0.27,0.27,0.12,0.12,0.09,0.13,0.02,0.02,0.01,0.1,0.53,0.32,0.53,0.27,0.2,0.15,6.2,756.23,108484.71,657.0,49.11,3.66,885.62,24.0,51.37,41,56.94,61.32,125.19,0.0,0,0,0.0,0,40,-0.9933988083064825
5541,6081063,Piso,96.0,1,0,0,0,41100.0,-23.03,1034.27,16411.0,15.87,0.05,0.05,0.32,0.18,0.19,0.22,0.03,0.02,0.01,0.01,0.49,0.44,0.75,0.0,0.25,0.18,6.97,726.95,135254.75,525.0,49.78,4.08,395.5,45.0,51.19,327,31.56,19.06,58.39,3.0,0,1,0.0,0,37,-0.996834676785843
5542,6081071,Piso,102.94,2,0,0,0,106000.0,-11.67,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,23,0.0,14.72,87.96,10.0,0,1,54.0,1,17,-0.9913667362904227
5543,6081072,Piso,132.43,2,0,0,0,114000.0,-12.98,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,48,17.28,22.56,74.98,9.0,0,1,54.0,1,17,-0.9927827495227751
5544,6081073,Piso,102.94,2,0,0,0,102000.0,-11.3,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,32,27.27,30.96,278.45,9.0,0,1,55.0,1,17,-0.9916925198266332
5545,6081074,Piso,132.43,2,0,0,0,127000.0,-11.81,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,26,63.64,58.94,63.98,10.0,0,1,93.0,1,17,-0.9919597297315126
5546,6081075,Piso,132.43,2,0,0,0,131000.0,-12.08,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,17,3.7,28.89,38.41,6.0,0,1,56.0,1,17,-0.9917064928726625
5547,6081076,Chalet,131.38,3,0,0,0,299000.0,-8.84,7012.65,10922.0,1.56,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.38,3.33,1412.11,295816.94,2925.0,49.61,5.91,836.36,114.0,51.64,804,31.76,20.17,84.02,10.0,0,1,1659.0,1,37,-0.9923065897723762
5548,6081083,Piso,145.1,3,0,0,0,106000.0,-10.09,2931.89,3063.0,1.04,0.18,0.18,0.07,0.06,0.12,0.39,0.01,0.01,0.01,0.06,0.46,0.45,0.0,0.0,1.0,0.1,5.86,698.31,97376.0,1185.0,49.66,2.17,462.5,18.0,50.34,62,13.6,15.57,44.04,4.0,0,1,2274.0,1,36,-0.9924978365459202
5549,6081084,Piso,152.26,3,0,0,0,119000.0,-10.05,2931.89,3063.0,1.04,0.18,0.18,0.07,0.06,0.12,0.39,0.01,0.01,0.01,0.06,0.46,0.45,0.0,0.0,1.0,0.1,5.86,698.31,97376.0,1185.0,49.66,2.17,462.5,18.0,50.34,20,0.0,11.11,14.88,4.0,0,1,2274.0,1,30,-0.9919738142709436
5550,6081087,Piso,160.03,3,0,0,0,145000.0,-9.99,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,27,15.38,23.08,32.63,10.0,0,1,2274.0,1,29,-0.9924033887450193
5551,6081088,Piso,145.1,3,0,0,0,108000.0,-9.85,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,35,26.98,41.5,148.87,4.0,0,1,2274.0,1,29,-0.9937596399388516
5552,6081105,Piso,55.94,1,0,0,0,56100.0,-12.479999999999999,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,38,12.5,18.55,136.72,0.0,0,0,0.0,0,28,-0.992248123928538
5553,6081106,Piso,56.9,1,0,0,0,56800.0,-12.75,38.87,11512.0,296.18,0.14,0.14,0.28,0.18,0.09,0.17,0.07,0.0,0.01,0.01,0.55,0.36,0.44,0.11,0.44,0.13,5.93,965.21,133088.76,2385.0,49.68,7.04,640.0,435.0,51.67,27,5.0,32.92,78.78,0.0,0,0,0.0,0,41,-0.9924994227104099
5554,6081107,Piso,55.94,1,0,0,0,57800.0,-22.73,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,21,10.48,36.46,47.0,0.0,0,0,0.0,0,27,-0.9920132185930393
5555,6081108,Piso,56.9,1,0,0,0,57600.0,-7.3999999999999995,38.87,11512.0,296.18,0.14,0.14,0.28,0.18,0.09,0.17,0.07,0.0,0.01,0.01,0.55,0.36,0.44,0.11,0.44,0.13,5.93,965.21,133088.76,2385.0,49.68,7.04,640.0,435.0,51.67,24,20.0,22.0,73.19,0.0,0,0,0.0,0,43,-0.9923937807767537
5556,6081109,Piso,88.58,1,0,0,0,90300.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,44,5.88,13.73,18.46,10.0,0,1,0.0,0,22,-0.9914531638159271
5557,6081111,Piso,123.87,2,0,0,0,120000.0,0.0,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,9,0.0,19.05,49.21,5.0,0,1,0.0,0,27,-0.9918778984699673
